game_id,psp_iter_0,psp_iter_1,psp_iter_2,psp_iter_3
8,50,0,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
9,50,24,0,0
9,50,20,0,0
9,50,20,0,0
9,50,22,0,0
9,50,20,0,0
9,50,20,0,0
9,50,20,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,32,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,26,0,0
10,50,32,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
11,50,12,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
12,50,26,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
13,50,50,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,26,0,0
14,50,44,0,0
14,50,20,0,0
14,50,44,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
14,50,20,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
15,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
16,50,50,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,32,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,26,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
17,50,20,0,0
18,50,22,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,22,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,28,0,0
18,50,20,0,0
18,50,20,0,0
18,50,20,0,0
18,50,26,0,0
18,50,20,0,0
18,50,26,0,0
18,50,20,0,0
18,50,24,0,0
18,50,20,0,0
18,50,20,0,0
19,50,20,0,0
19,50,26,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
19,50,20,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
20,50,18,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,22,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,22,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,30,0,0
21,50,26,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
21,50,20,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
22,50,26,0,0
23,50,20,0,0
23,50,26,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
23,50,20,0,0
24,50,28,0,0
24,50,32,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,28,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,32,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,32,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
24,50,26,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
25,50,50,0,0
26,50,26,0,0
26,50,28,0,0
26,50,26,0,0
26,50,30,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
26,50,26,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,30,0,0
27,50,20,0,0
27,50,24,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,26,0,0
27,50,22,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,24,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,20,0,0
27,50,22,0,0
27,50,20,0,0
27,50,20,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
28,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,36,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,28,0,0
29,50,26,0,0
29,50,26,0,0
29,50,28,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
29,50,26,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
30,50,50,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,30,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
31,50,30,0,0
31,50,26,0,0
31,50,26,0,0
31,50,26,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,22,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
32,50,20,0,0
33,50,30,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,32,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,26,0,0
33,50,30,0,0
34,50,26,0,0
34,50,24,0,0
34,50,22,0,0
34,50,24,0,0
34,50,22,0,0
34,50,22,0,0
34,50,24,0,0
34,50,22,0,0
34,50,26,0,0
34,50,26,0,0
34,50,22,0,0
34,50,26,0,0
34,50,22,0,0
34,50,22,0,0
34,50,22,0,0
34,50,26,0,0
34,50,22,0,0
34,50,26,0,0
34,50,26,0,0
34,50,26,0,0
34,50,24,0,0
34,50,26,0,0
34,50,26,0,0
34,50,24,0,0
34,50,22,0,0
34,50,26,0,0
34,50,22,0,0
34,50,24,0,0
34,50,22,0,0
34,50,24,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
35,50,42,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
36,50,8,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
37,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
38,50,50,0,0
39,50,26,0,0
39,50,30,0,0
39,50,30,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,30,0,0
39,50,26,0,0
39,50,26,0,0
39,50,30,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,30,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
39,50,26,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
40,50,50,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
41,50,20,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
42,50,50,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
43,50,20,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,46,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,46,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
44,50,30,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
45,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
46,50,50,0,0
